Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1074.879	-1680.206	605.3266	0.7719257	2.94779	0.3047733	2.949838
6	-1067.199	-1674.156	606.9572	1.020271	2.927809	0.416552	1.589627
12	-1056.819	-1664.035	607.2152	1.020419	1.805474	0.3811086	1.867317
18	-1064.449	-1671.449	607.0005	1.065697	1.805474	0.3811086	1.981786
24	-1047.635	-1654.723	607.0882	1.116439	2.226633	0.439823	1.638809
30	-1060.176	-1667.315	607.1399	1.306389	1.803131	0.439823	1.64316
36	-1061.089	-1668.449	607.3602	1.183699	1.803131	0.2746842	1.818146
42	-1063.567	-1670.849	607.2813	0.9560081	1.209713	0.3789324	2.161586
48	-1057.974	-1665.111	607.1373	0.9450297	1.209713	0.2578741	2.435159
54	-1074.314	-1680.923	606.6085	0.9450297	1.991689	0.3357557	2.303485
60	-1065.63	-1671.889	606.2593	0.9450297	2.07185	0.3357557	2.494738
66	-1062.346	-1669.587	607.2403	1.119967	1.693919	0.3469746	1.879668
72	-1064.308	-1670.039	605.7309	0.8287899	2.687661	0.3878875	2.631986
78	-1067.752	-1673.601	605.8498	1.017331	2.687661	0.2514098	2.631986
84	-1057.757	-1664.209	606.4512	0.7979078	2.687661	0.2514098	2.393552
90	-1070.853	-1677.346	606.4927	0.758558	2.687661	0.2505749	2.393552
96	-1065.106	-1671.126	606.0198	0.7124676	2.687661	0.2505749	2.716274
102	-1059.238	-1664.986	605.7474	0.7952789	2.019867	0.2505749	3.040498
108	-1068.55	-1674.518	605.9685	0.8777744	3.36874	0.2505749	2.467127
114	-1057.158	-1663.719	606.5615	0.7789316	2.198406	0.2659989	2.467127
120	-1046.912	-1652.875	605.9633	0.9419758	2.198406	0.2659989	2.736531
126	-1058.059	-1664.277	606.2177	0.9265784	2.198406	0.181004	2.736531
132	-1050.996	-1657.694	606.6981	0.8790976	2.22038	0.1878513	2.447573
138	-1040.251	-1647.25	606.9992	0.9472388	2.22038	0.1926207	2.202981
144	-1050.462	-1657.095	606.6329	0.9585317	3.132994	0.3479103	1.895758
150	-1049.128	-1655.922	606.794	0.9817232	3.132994	0.2193265	1.982468
156	-1063.226	-1669.946	606.7198	1.160505	3.132994	0.301711	1.76748
162	-1072.339	-1679.083	606.7441	1.056343	3.362866	0.27978	1.795512
168	-1061.606	-1668.72	607.1133	1.206666	2.186858	0.27978	1.808019
174	-1047.996	-1655.419	607.4231	1.175205	3.127344	0.2606494	1.309606
180	-1050.713	-1657.751	607.0377	1.175205	4.029457	0.2456903	1.381615
186	-1057.99	-1664.608	606.618	1.150022	4.029457	0.3190787	1.582988
192	-1047.629	-1654.363	606.7338	1.150022	3.27308	0.3190787	1.697424
198	-1052.743	-1659.975	607.2324	1.24861	1.860923	0.3190787	1.764284
204	-1059.675	-1666.251	606.5754	1.010595	2.144405	0.3909855	2.153017
210	-1086.632	-1692.942	606.3095	1.118092	3.079535	0.5132918	1.814155
216	-1081.2	-1688.038	606.8381	1.057804	3.079535	0.2762443	1.814155
222	-1088.37	-1695.293	606.9234	0.8873714	2.857317	0.2920775	1.911308
228	-1091.466	-1697.639	606.1734	0.8939134	2.49239	0.3143843	2.470632
234	-1066.433	-1672.966	606.5327	0.7525518	2.49239	0.2271067	2.470632
240	-1082.918	-1689.236	606.3183	0.8596388	4.288154	0.2271067	2.088696
246	-1077.385	-1683.539	606.1538	0.8867184	2.640959	0.2191286	2.592477
252	-1074.359	-1680.772	606.413	0.8510164	3.82673	0.2191286	2.147503
258	-1072.682	-1679.044	606.3617	0.8580657	2.446715	0.2904072	2.424043
264	-1072.555	-1679.078	606.5227	1.025353	3.161447	0.3080015	1.976397
270	-1100.287	-1707.271	606.9844	1.07395	3.586715	0.3395936	1.448551
276	-1105.597	-1713.231	607.6346	1.070486	2.66488	0.2420156	1.423336
282	-1085.057	-1691.32	606.2625	0.9234581	3.044983	0.3219365	2.224994
288	-1060.791	-1666.419	605.6277	0.7646533	3.044983	0.3219365	2.722766
294	-1055.197	-1661.097	605.8999	0.7631397	3.315362	0.2163034	2.652051
300	-1058.041	-1664.141	606.1003	0.8513775	2.684628	0.2528774	2.578186
306	-1064.423	-1669.947	605.5236	0.8147689	2.753096	0.4329186	2.697166
312	-1064.266	-1670.112	605.8461	0.9273054	2.753096	0.4599594	2.39637
318	-1070.156	-1675.768	605.612	0.9487126	2.670542	0.4599594	2.553447
324	-1076.777	-1683.404	606.6267	0.9487126	2.348756	0.3130997	2.195172
330	-1059.585	-1666.058	606.4728	0.9668934	2.943745	0.3130997	2.100939
336	-1078.201	-1684.438	606.2373	0.7677224	2.943745	0.2142448	2.538491
342	-1067.149	-1673.092	605.9437	0.7677224	3.021022	0.2321166	2.668803
348	-1076.684	-1682.833	606.1495	0.7224101	2.763083	0.3018388	2.530743
354	-1060.265	-1666.492	606.2271	0.7814576	2.421539	0.3087266	2.537488
360	-1053.174	-1659.434	606.2599	0.71675	2.421539	0.3087266	2.557294
